rowid,wetland,date,wl_m_dailyavg,wl_pos,area_m2
412,DB,2018-01-28,0.7372923681689812,TRUE,382.371866827953
413,DB,2018-01-29,0.7777502902731478,TRUE,414.4870948016069
414,DB,2018-01-30,0.7907839405925924,TRUE,428.53750647744164
415,DB,2018-01-31,0.7975451326805554,TRUE,429.54110757960007
416,DB,2018-02-01,0.8032327272013888,TRUE,429.54110757960007
417,DB,2018-02-02,0.8127345348124999,TRUE,431.54830747423694
418,DB,2018-02-03,0.8183684878124999,TRUE,433.55550796492025
419,DB,2018-02-04,0.8224609994861113,TRUE,436.5663077860663
420,DB,2018-02-05,0.8596944111597224,TRUE,460.6527137152234
421,DB,2018-02-06,0.8685525205208335,TRUE,465.6707130850955
422,DB,2018-02-07,0.8734609852291666,TRUE,467.6779140041872
423,DB,2018-02-08,0.9014723041527776,TRUE,484.7391393601247
424,DB,2018-02-09,0.9075529157569441,TRUE,488.7535437986171
425,DB,2018-02-10,0.9138170405972222,TRUE,491.7643435342561
426,DB,2018-02-11,1.0568811728472223,TRUE,582.0883840155439
427,DB,2018-02-12,1.1518057746250008,TRUE,635.2792144074701
428,DB,2018-02-13,1.1422411196875002,TRUE,630.2612120723352
429,DB,2018-02-14,1.126661887097222,TRUE,625.2432107375935
430,DB,2018-02-15,1.1150177823125003,TRUE,620.2252097390592
431,DB,2018-02-16,1.1064554979722223,TRUE,612.1964060459286
432,DB,2018-02-17,1.0976792376643523,TRUE,608.1820004498586
433,DB,2018-02-18,1.1136236928865741,TRUE,619.2216104790568
434,DB,2018-02-19,1.1121254480324076,TRUE,617.2144108302891
435,DB,2018-02-20,1.100837301062501,TRUE,610.1892042355612
436,DB,2018-02-21,1.0883979563055555,TRUE,604.1676008417271
437,DB,2018-02-22,1.076376767562501,TRUE,591.120792262449
438,DB,2018-02-23,1.0684211812152782,TRUE,585.0991882999078
439,DB,2018-02-24,1.0641705775347226,TRUE,585.0991882999078
440,DB,2018-02-25,1.0683841809583337,TRUE,585.0991882999078
441,DB,2018-02-26,1.0669093046875,TRUE,585.0991882999078
442,DB,2018-02-27,1.0574774848032416,TRUE,582.0883840155439
443,DB,2018-02-28,1.050302031465278,TRUE,576.0667816568748
444,DB,2018-03-01,1.0426687073240744,TRUE,572.0523798280046
445,DB,2018-03-02,1.0470524411157405,TRUE,573.0559811145649
446,DB,2018-03-03,1.0431479993287038,TRUE,572.0523798280046
447,DB,2018-03-04,1.0359778570324074,TRUE,567.0343658324691
448,DB,2018-03-05,1.0284800234652778,TRUE,562.0163598057243
449,DB,2018-03-06,1.022652512502315,TRUE,554.9911608983457
450,DB,2018-03-07,1.0484707252870376,TRUE,574.0595812760876
451,DB,2018-03-08,1.087898659377315,TRUE,604.1676008417271
452,DB,2018-03-09,1.0813473714583337,TRUE,596.1387931270292
453,DB,2018-03-10,1.0712879044722228,TRUE,586.1027890984551
454,DB,2018-03-11,1.0618347891068847,TRUE,584.0955864396528
455,DB,2018-03-12,1.0521516902430563,TRUE,578.073981722875
456,DB,2018-03-13,1.0488517630208338,TRUE,574.0595812760876
457,DB,2018-03-14,1.0411711115972229,TRUE,570.0451806947949
458,DB,2018-03-15,1.0347291721250012,TRUE,567.0343658324691
459,DB,2018-03-16,1.0269454864930558,TRUE,561.0127607813465
460,DB,2018-03-17,1.017605724664353,TRUE,551.9803595346093
461,DB,2018-03-18,1.010715592287038,TRUE,548.9695601631684
462,DB,2018-03-19,1.0035749557777784,TRUE,545.9587616911876
463,DB,2018-03-20,1.0050135399305562,TRUE,545.9587616911876
464,DB,2018-03-21,1.038620690377315,TRUE,569.0415688488993
465,DB,2018-03-22,1.0506291916319455,TRUE,577.070381043537
466,DB,2018-03-23,1.0627580764976854,TRUE,584.0955864396528
467,DB,2018-03-24,1.0649362527083335,TRUE,585.0991882999078
468,DB,2018-03-25,1.0614385777013888,TRUE,583.0919867288903
469,DB,2018-03-26,1.0547647227430559,TRUE,581.0847839769558
470,DB,2018-03-27,1.0459443217777775,TRUE,573.0559811145649
471,DB,2018-03-28,1.0404128718819452,TRUE,570.0451806947949
472,DB,2018-03-29,1.0337333518125,TRUE,566.0307655405613
473,DB,2018-03-30,1.0250088446550931,TRUE,561.0127607813465
474,DB,2018-03-31,1.0158686599699076,TRUE,551.9803595346093
475,DB,2018-04-01,1.0077129653750003,TRUE,546.96236152861
476,DB,2018-04-02,1.0029975865370375,TRUE,544.9551612651694
477,DB,2018-04-03,0.9971638793587959,TRUE,538.9335609916743
478,DB,2018-04-04,0.9929470302986112,TRUE,532.9119569147456
479,DB,2018-04-05,0.986561210833333,TRUE,530.9047562354694
480,DB,2018-04-06,0.9797138618472221,TRUE,528.8975631648173
481,DB,2018-04-07,0.9731659965995367,TRUE,525.8867612460126
482,DB,2018-04-08,0.9657674204999998,TRUE,523.8795582896655
483,DB,2018-04-09,0.96174576284314806,TRUE,523.8795582896655
484,DB,2018-04-10,0.957745269097222,TRUE,523.8795582896655
485,DB,2018-04-11,0.9499957511666666,TRUE,517.8579602891205
486,DB,2018-04-12,0.9442187541111112,TRUE,512.8399613682504
487,DB,2018-04-13,0.9370014025555556,TRUE,506.8183565760355
488,DB,2018-04-14,0.929301100277778,TRUE,501.80035242124904
489,DB,2018-04-15,0.9239246737870369,TRUE,494.7751467140715
490,DB,2018-04-16,0.97730430125463,TRUE,526.8903634899725
491,DB,2018-04-17,1.0161348611805556,TRUE,551.9803595346093
492,DB,2018-04-18,1.0131633333680554,TRUE,550.9767603595537
493,DB,2018-04-19,1.0095441535300929,TRUE,546.96236152861
494,DB,2018-04-20,1.0020004679699075,TRUE,543.9515600344885
495,DB,2018-04-21,0.9936420686180558,TRUE,534.9191606371182
496,DB,2018-04-22,0.9862087937129633,TRUE,529.9011643194208
497,DB,2018-04-23,0.9779761185196765,TRUE,527.8939630032946
498,DB,2018-04-24,0.9715098957847225,TRUE,525.8867612460126
499,DB,2018-04-25,0.9745046151458334,TRUE,525.8867612460126
500,DB,2018-04-26,0.9702010780833334,TRUE,525.8867612460126
501,DB,2018-04-27,0.9758300741111114,TRUE,525.8867612460126
502,DB,2018-04-28,0.9842305487152779,TRUE,529.9011643194208
503,DB,2018-04-29,0.9810380815694447,TRUE,528.8975631648173
504,DB,2018-04-30,0.9746958126458336,TRUE,525.8867612460126
505,DB,2018-05-01,0.9681478293750003,TRUE,524.8831589610745
506,DB,2018-05-02,0.9604680631250003,TRUE,523.8795582896655
507,DB,2018-05-03,0.950991748513889,TRUE,518.86155967392
508,DB,2018-05-04,0.9409620233611112,TRUE,509.8291606005605
509,DB,2018-05-05,0.9298628314513893,TRUE,501.80035242124904
510,DB,2018-05-06,0.9199161355833333,TRUE,493.77154509409775
511,DB,2018-05-07,0.9138803137638889,TRUE,491.7643435342561
512,DB,2018-05-08,0.9043504756550927,TRUE,486.74634302475533
513,DB,2018-05-09,0.8923853479074073,TRUE,476.7103311221399
514,DB,2018-05-10,0.8812613121250001,TRUE,473.69952619855394
515,DB,2018-05-11,0.8704143946944446,TRUE,466.6743134328826
516,DB,2018-05-12,0.8564153740347225,TRUE,456.6383149474332
517,DB,2018-05-13,0.8947658748055558,TRUE,477.7139335151114
518,DB,2018-05-14,0.9043167210347224,TRUE,486.74634302475533
519,DB,2018-05-15,0.9003716792847227,TRUE,483.7355371999838
520,DB,2018-05-16,0.9353356828541668,TRUE,504.8111551894199
521,DB,2018-05-17,0.958054076664352,TRUE,523.8795582896655
522,DB,2018-05-18,1.0229513471134266,TRUE,555.994762271519
523,DB,2018-05-19,1.0940297848888891,TRUE,606.1748000262305
524,DB,2018-05-20,1.1512068661597228,TRUE,635.2792144074701
525,DB,2018-05-21,1.126837859611112,TRUE,625.2432107375935
526,DB,2018-05-22,1.1030723644305562,TRUE,611.1928054736927
527,DB,2018-05-23,1.100088621222223,TRUE,610.1892042355612
528,DB,2018-05-24,1.0814849274375002,TRUE,597.1423954603961
529,DB,2018-05-25,1.0612520716215283,TRUE,583.0919867288903
530,DB,2018-05-26,1.0426532462916667,TRUE,572.0523798280046
531,DB,2018-05-27,1.0266553265833338,TRUE,561.0127607813465
532,DB,2018-05-28,1.0171309175393521,TRUE,551.9803595346093
533,DB,2018-05-29,1.0067779269837966,TRUE,546.96236152861
534,DB,2018-05-30,0.9959180860185187,TRUE,536.9263634188551
535,DB,2018-05-31,0.9837615837361113,TRUE,529.9011643194208
536,DB,2018-06-01,0.9763673744930558,TRUE,525.8867612460126
537,DB,2018-06-02,0.9661450355625001,TRUE,523.8795582896655
538,DB,2018-06-03,0.962322678875,TRUE,523.8795582896655
539,DB,2018-06-04,0.9612248865625003,TRUE,523.8795582896655
540,DB,2018-06-05,0.9498940152129631,TRUE,517.8579602891205
541,DB,2018-06-06,0.9365557471481483,TRUE,506.8183565760355
542,DB,2018-06-07,0.9211196176250003,TRUE,494.7751467140715
543,DB,2018-06-08,0.9048685382638891,TRUE,486.74634302475533
544,DB,2018-06-09,0.8944461500972222,TRUE,477.7139335151114
545,DB,2018-06-10,0.914581371263889,TRUE,491.7643435342561
546,DB,2018-06-11,0.9487979342361113,TRUE,517.8579602891205
547,DB,2018-06-12,0.9687400105208336,TRUE,525.8867612460126
548,DB,2018-06-13,0.9616830524236114,TRUE,523.8795582896655
549,DB,2018-06-14,0.9499962822708335,TRUE,517.8579602891205
550,DB,2018-06-15,0.9331280598680557,TRUE,502.8039523853313
551,DB,2018-06-16,0.9154221091597226,TRUE,491.7643435342561
552,DB,2018-06-17,0.8961798511319449,TRUE,479.7211333985724
553,DB,2018-06-18,0.8774129313333335,TRUE,470.68872382433256
554,DB,2018-06-19,0.8575836261666665,TRUE,459.6491130805889
555,DB,2018-06-20,0.8378963028472225,TRUE,444.59510953915765
556,DB,2018-06-21,0.8209358453541671,TRUE,435.5627086246386
557,DB,2018-06-22,0.8084278701365744,TRUE,431.54830747423694
558,DB,2018-06-23,0.807017823286765,TRUE,429.54110757960007
559,DB,2018-06-24,0.7855478638575397,TRUE,423.51950441277586
560,DB,2018-06-25,0.7912910270486114,TRUE,428.53750647744164
561,DB,2018-06-26,0.7751327138819446,TRUE,413.48349552064974
562,DB,2018-06-27,0.7577514448541668,TRUE,398.4294803991079
563,DB,2018-06-28,0.7411884303125004,TRUE,386.38626766696143
564,DB,2018-06-29,0.7205065259236114,TRUE,375.3466684305313
565,DB,2018-06-30,0.6982065241736112,TRUE,366.3142679051816
566,DB,2018-07-01,0.6748871564930559,TRUE,343.23144035606674
567,DB,2018-07-02,0.6498048770486113,TRUE,324.1630302899666
568,DB,2018-07-03,0.623719754914352,TRUE,312.11982436949893
569,DB,2018-07-04,0.5978686726828704,TRUE,284.0190058719081
570,DB,2018-07-05,0.5710764738680558,TRUE,270.97219096103527
571,DB,2018-07-06,0.5443538496990744,TRUE,252.907386741932
572,DB,2018-07-07,0.5182922731828706,TRUE,236.84977976778464
573,DB,2018-07-08,0.48866716474305594,TRUE,215.77415499186282
574,DB,2018-07-09,0.4580640574861113,TRUE,199.71654845495505
575,DB,2018-07-10,0.42762240589583356,TRUE,183.65894253093938
576,DB,2018-07-11,0.39593938683333324,TRUE,164.5905249841726
577,DB,2018-07-12,0.3620069645902779,TRUE,147.52931500953764
578,DB,2018-07-13,0.3268839838402782,TRUE,128.4609009435826
579,DB,2018-07-14,0.28918798043750044,TRUE,110.39608814157509
580,DB,2018-07-15,0.25335960483680575,TRUE,89.32047271353713
581,DB,2018-07-16,0.2229908030347225,TRUE,78.28086357655411
582,DB,2018-07-17,0.1926151853958333,TRUE,64.23045279700636
583,DB,2018-07-18,0.22156903718055576,TRUE,77.27726308068668
584,DB,2018-07-19,0.18110633513888916,TRUE,62.22325090729828
585,DB,2018-07-20,0.13860242275000023,TRUE,41.14763514129572
586,DB,2018-07-21,0.15375270020833362,TRUE,49.17644132474038
587,DB,2018-07-22,0.35060309592361133,TRUE,140.50410869681673
588,DB,2018-07-23,0.34170975665277775,TRUE,135.4861049981455
589,DB,2018-07-24,0.37988534711805577,TRUE,159.57251696866115
590,DB,2018-07-25,0.42871341187731504,TRUE,184.66254299514185
591,DB,2018-07-26,0.528865081851852,TRUE,243.8749822372156
592,DB,2018-07-27,0.5479198010972225,TRUE,257.9253855940742
593,DB,2018-07-28,0.5513925142083336,TRUE,260.9361880352926
594,DB,2018-07-29,0.5481060416250003,TRUE,257.9253855940742
595,DB,2018-07-30,0.5440711252476854,TRUE,252.907386741932
596,DB,2018-07-31,0.5427818403773151,TRUE,252.907386741932
597,DB,2018-08-01,0.5540216568680558,TRUE,260.9361880352926
598,DB,2018-08-02,0.5547729922291669,TRUE,262.9433875796358
599,DB,2018-08-03,0.5481713674375003,TRUE,257.9253855940742
600,DB,2018-08-04,0.548157735763889,TRUE,257.9253855940742
601,DB,2018-08-05,0.5378716643333332,TRUE,246.8857827441352
602,DB,2018-08-06,0.5251736718472224,TRUE,240.8641820516059
603,DB,2018-08-07,0.5117850669097224,TRUE,232.83537574052752
604,DB,2018-08-08,0.49580449660416687,TRUE,225.81016997078632
605,DB,2018-08-09,0.47937142554861123,TRUE,210.75615451168233
606,DB,2018-08-10,0.45921796980555574,TRUE,199.71654845495505
607,DB,2018-08-11,0.4381975750277779,TRUE,191.6877474381654
608,DB,2018-08-12,0.46147321513194467,TRUE,203.7309512925758
609,DB,2018-08-13,0.4528602988611113,TRUE,197.70934758219664
610,DB,2018-08-14,0.43745756988888884,TRUE,190.68414695801403
611,DB,2018-08-15,0.42023049810416674,TRUE,181.65174197911801
612,DB,2018-08-16,0.3986483721527781,TRUE,167.60132696514302
613,DB,2018-08-17,0.3775985896111115,TRUE,159.57251696866115
614,DB,2018-08-18,0.3550089590555557,TRUE,144.51851287233785
615,DB,2018-08-19,0.3332041234236114,TRUE,132.4753034709447
616,DB,2018-08-20,0.31359617067129664,TRUE,119.42849731481328
617,DB,2018-08-21,0.2950268806342596,TRUE,114.41049152109736
618,DB,2018-08-22,0.2892138275069447,TRUE,110.39608814157509
619,DB,2018-08-23,0.2641425242152779,TRUE,95.34207646964978
620,DB,2018-08-24,0.23375469118055564,TRUE,84.30246826631537
621,DB,2018-08-25,0.2032185030486113,TRUE,68.24485510688805
622,DB,2018-08-26,0.17268691781944465,TRUE,54.194444586472855
623,DB,2018-08-27,0.14197280979166657,TRUE,42.15123564115038
624,DB,2018-08-28,0.1119420557916669,TRUE,35.126029164101965
625,DB,2018-08-29,0.08126565615972252,TRUE,22.07921875627153
626,DB,2018-08-30,0.05144716679166707,TRUE,17.061214806217322
627,DB,2018-08-31,0.03472287361805583,TRUE,12.043210537639197
628,DB,2018-09-01,0.02178853977777804,TRUE,7.025206207726114
629,DB,2018-09-09,0.04859478334722242,TRUE,16.05761386867016
630,DB,2018-09-10,0.21671226661111123,TRUE,74.26646101227698
631,DB,2018-09-11,0.24649605717361128,TRUE,86.30966967062614
632,DB,2018-09-12,0.3825070543194446,TRUE,159.57251696866115
633,DB,2018-09-13,0.39470333040277805,TRUE,163.58692497818083
634,DB,2018-09-14,0.40386416913888906,TRUE,170.61213125882023
635,DB,2018-09-15,0.41042171228472246,TRUE,173.6229337932291
636,DB,2018-09-16,0.4106722164166668,TRUE,173.6229337932291
637,DB,2018-09-17,0.4074544333055557,TRUE,171.6157327512028
638,DB,2018-09-18,0.4118565787083337,TRUE,174.6265354178595
639,DB,2018-09-19,0.41746663202083373,TRUE,179.644539933126
640,DB,2018-09-20,0.41371349590972245,TRUE,177.63733873556885
641,DB,2018-09-21,0.4067919693750003,TRUE,170.61213125882023
642,DB,2018-09-22,0.4040600285532409,TRUE,170.61213125882023
643,DB,2018-09-23,0.4081271062384261,TRUE,171.6157327512028
644,DB,2018-09-24,0.5070584168611114,TRUE,230.828175670968
645,DB,2018-09-25,0.5512687669375003,TRUE,259.9325863799286
646,DB,2018-09-26,0.5658024324583336,TRUE,269.96858970334597
647,DB,2018-09-27,0.5810059973680557,TRUE,275.9902004272444
648,DB,2018-09-28,0.6012644347013891,TRUE,288.0334097203513
649,DB,2018-09-29,0.616487650465278,TRUE,302.0838169404915
650,DB,2018-09-30,0.6175588875694448,TRUE,303.0874172007343
651,DK,2017-10-30,0.1538541630861328,TRUE,80.29354471922852
652,DK,2017-10-31,0.14791583496165653,TRUE,78.28620659408625
653,DK,2017-11-01,0.12560390095807644,TRUE,67.2458474189043
654,DK,2017-11-02,0.10961563232595067,TRUE,60.220163016580045
655,DK,2017-11-03,0.09480649578000329,TRUE,54.19814479697379
656,DK,2017-11-04,0.08565933589513249,TRUE,50.183467493596254
657,DK,2017-11-05,0.1200955594739903,TRUE,65.23850906602456
658,DK,2017-11-06,0.1264954875790618,TRUE,67.2458474189043
659,DK,2017-11-07,0.12704949633592583,TRUE,67.2458474189043
660,DK,2017-11-08,0.23104123524001308,TRUE,150.550371930236
661,DK,2017-11-09,0.22768060728556228,TRUE,141.51735465810634
662,DK,2017-11-10,0.2309853165300455,TRUE,150.550371930236
663,DK,2017-11-11,0.21486924160896587,TRUE,121.44397774641402
664,DK,2017-11-12,0.202950042230184,TRUE,113.41462367214262
665,DK,2017-11-13,0.21247407574551613,TRUE,120.44030793127604
666,DK,2017-11-14,0.22366225039814602,TRUE,132.48433589027263
667,DK,2017-11-15,0.21579575725783284,TRUE,121.44397774641402
668,DK,2017-11-16,0.21197498256464886,TRUE,119.43663772311993
669,DK,2017-11-17,0.2069364035614394,TRUE,115.42196380067617
670,DK,2017-11-18,0.18874705272434653,TRUE,97.3559242892079
671,DK,2017-11-19,0.20346780150497262,TRUE,114.41829301510006
672,DK,2017-11-20,0.21399622363561738,TRUE,121.44397774641402
673,DK,2017-11-21,0.20393414294852324,TRUE,114.41829301510006
674,DK,2017-11-22,0.20347201251696184,TRUE,114.41829301510006
675,DK,2017-11-23,0.2017997967498587,TRUE,113.41462367214262
676,DK,2017-11-24,0.19630273240714435,TRUE,100.36693179188296
677,DK,2017-11-25,0.19027459877643577,TRUE,97.3559242892079
678,DK,2017-11-26,0.1875154102297061,TRUE,97.3559242892079
679,DK,2017-11-27,0.178901336580922,TRUE,93.34124680003151
680,DK,2017-11-28,0.1703595207909291,TRUE,88.32290006850963
681,DK,2017-11-29,0.15895210699438625,TRUE,82.30088371806778
682,DK,2017-11-30,0.15199128874388257,TRUE,80.29354471922852
683,DK,2017-12-01,0.14991401522238607,TRUE,80.29354471922852
684,DK,2017-12-02,0.14407605670813117,TRUE,75.2751994477585
685,DK,2017-12-03,0.13964503204644066,TRUE,74.27153080829885
686,DK,2017-12-04,0.13644060501828043,TRUE,72.26419229747262
687,DK,2017-12-05,0.1271368599493596,TRUE,67.2458474189043
688,DK,2017-12-06,0.14484102207660238,TRUE,76.27886887453496
689,DK,2017-12-07,0.14108290397790876,TRUE,74.27153080829885
690,DK,2017-12-08,0.13486845905486713,TRUE,72.26419229747262
691,DK,2017-12-09,0.1299776958565031,TRUE,68.24951724521816
692,DK,2017-12-10,0.14341201675888943,TRUE,75.2751994477585
693,DK,2017-12-11,0.15286385583528606,TRUE,80.29354471922852
694,DK,2017-12-12,0.15816157713469486,TRUE,82.30088371806778
695,DK,2017-12-13,0.15673181106479,TRUE,82.30088371806778
696,DK,2017-12-14,0.15282727908505317,TRUE,80.29354471922852
697,DK,2017-12-15,0.14462441164020137,TRUE,76.27886887453496
698,DK,2017-12-16,0.1435637405410235,TRUE,75.2751994477585
699,DK,2017-12-17,0.14523516881413126,TRUE,76.27886887453496
700,DK,2017-12-18,0.14260126044271143,TRUE,75.2751994477585
701,DK,2017-12-19,0.1390003713462292,TRUE,73.26786124275532
702,DK,2017-12-20,0.1357493493942912,TRUE,72.26419229747262
703,DK,2017-12-21,0.13107619223857214,TRUE,69.25318614547723
704,DK,2017-12-22,0.12266586633440575,TRUE,65.23850906602456
705,DK,2017-12-23,0.11512673538888964,TRUE,63.23117003971129
706,DK,2017-12-24,0.12480451551388955,TRUE,65.23850906602456
707,DK,2017-12-25,0.1281155959236115,TRUE,67.2458474189043
708,DK,2017-12-26,0.12084318656944454,TRUE,65.23850906602456
709,DK,2017-12-27,0.11326415307638901,TRUE,61.22383235464804
710,DK,2017-12-28,0.10064228552083396,TRUE,57.20915273090941
711,DK,2017-12-29,0.08421305021759314,TRUE,50.183467493596254
712,DK,2017-12-30,0.07245511210648149,TRUE,44.161451988562476
713,DK,2017-12-31,0.06675034521759299,TRUE,41.150444137951126
714,DK,2018-01-01,0.04381502486111168,TRUE,29.106411486747675
715,DK,2018-01-02,0.011797587208333878,TRUE,NA
716,DK,2018-01-06,0.0032714179513890825,TRUE,1.0036691947607324
717,DK,2018-01-09,0.012198393819445038,TRUE,NA
718,DK,2018-01-10,0.0436414718217599,TRUE,29.106411486747675
719,DK,2018-01-11,0.08803139411805629,TRUE,51.18713667450356
720,DK,2018-01-12,0.21059914160879678,TRUE,118.43296877550893
721,DK,2018-01-13,0.30182100315972243,TRUE,322.17769007058814
722,DK,2018-01-14,0.3096919669097227,TRUE,337.2327281195612
723,DK,2018-01-15,0.30760118684027843,TRUE,332.2143833193986
724,DK,2018-01-16,0.3101612859583336,TRUE,337.2327281195612
725,DK,2018-01-17,0.3189786773333334,TRUE,352.287754621706
726,DK,2018-01-18,0.319739808615741,TRUE,353.29142392461654
727,DK,2018-01-19,0.3211196762523153,TRUE,358.3097692998126
728,DK,2018-01-20,0.326978876430556,TRUE,366.3391195917502
729,DK,2018-01-21,0.32911509541203754,TRUE,369.3501270087436
730,DK,2018-01-22,0.3278451663379633,TRUE,369.3501270087436
731,DK,2018-01-23,0.33952709754166693,TRUE,391.4308357933478
732,DK,2018-01-24,0.3826697512083333,TRUE,457.6729705472244
733,DK,2018-01-25,0.3909879046666667,TRUE,469.71698858900345
734,DK,2018-01-26,0.39739018836111173,TRUE,476.74267515851534
735,DK,2018-01-27,0.4019235164930558,TRUE,483.76836395202554
736,DK,2018-01-28,0.42631760296064813,TRUE,521.9077901171695
737,DK,2018-01-29,0.4839151416967591,TRUE,663.4252855820914
738,DK,2018-01-30,0.5056001248217592,TRUE,704.5757342067616
739,DK,2018-01-31,0.5187636006041667,TRUE,725.6527970566767
740,DK,2018-02-01,0.5293568272777777,TRUE,747.7335334517993
741,DK,2018-02-02,0.5438920861111112,TRUE,769.8142676831922
742,DK,2018-02-03,0.5561397022638891,TRUE,787.880330057611
743,DK,2018-02-04,0.5667138091875004,TRUE,809.9610384949774
744,DK,2018-02-05,0.6203461242152782,TRUE,919.3609910460073
745,DK,2018-02-06,0.6387993384861115,TRUE,957.50040330505
746,DK,2018-02-07,0.6499364158263892,TRUE,977.5738166016527
747,DK,2018-02-08,0.679423850263889,TRUE,1036.7903048710432
748,DK,2018-02-09,0.6770708817708333,TRUE,1036.7903048710432
749,DK,2018-02-10,0.6757320064444445,TRUE,1030.768289664411
750,DK,2018-02-11,0.7355429720347224,TRUE,1203.9493443761746
751,DK,2018-02-12,0.7081872126875005,TRUE,1102.0288278435182
752,DK,2018-02-13,0.6944243563472228,TRUE,1062.8856988626358
753,DK,2018-02-14,0.6861536481944445,TRUE,1049.8379967405926
754,DK,2018-02-15,0.6809766218125001,TRUE,1041.808643679833
755,DK,2018-02-16,0.6790387997430555,TRUE,1036.7903048710432
756,DK,2018-02-17,0.6770114571157406,TRUE,1036.7903048710432
757,DK,2018-02-18,0.693821966199074,TRUE,1062.8856988626358
758,DK,2018-02-19,0.6915541514074076,TRUE,1059.8746913674113
759,DK,2018-02-20,0.6844881055277781,TRUE,1047.8306570628192
760,DK,2018-02-21,0.6768950862916667,TRUE,1036.7903048710432
761,DK,2018-02-22,0.6711568598402782,TRUE,1024.7462824437534
762,DK,2018-02-23,0.6703956105347227,TRUE,1021.7352766687982
763,DK,2018-02-24,0.6710047870138891,TRUE,1024.7462824437534
764,DK,2018-02-25,0.6780127064930557,TRUE,1036.7903048710432
765,DK,2018-02-26,0.6757169202152778,TRUE,1030.768289664411
766,DK,2018-02-27,0.6698725319421301,TRUE,1019.7279432732612
767,DK,2018-02-28,0.6671048891180559,TRUE,1008.6875692028552
768,DK,2018-03-01,0.6643432064629631,TRUE,1002.6655541295186
769,DK,2018-03-02,0.6748583608240746,TRUE,1028.760951272794
770,DK,2018-03-03,0.6718383845092595,TRUE,1026.7536164898193
771,DK,2018-03-04,0.667150623087963,TRUE,1008.6875692028552
772,DK,2018-03-05,0.6634484139652778,TRUE,1000.6582109937444
773,DK,2018-03-06,0.663237506599537,TRUE,1000.6582109937444
774,DK,2018-03-07,0.6915147316759261,TRUE,1059.8746913674113
775,DK,2018-03-08,0.7028690306203703,TRUE,1093.9994556524616
776,DK,2018-03-09,0.6894397667083335,TRUE,1054.8563512384426
777,DK,2018-03-10,0.6816842295972227,TRUE,1041.808643679833
778,DK,2018-03-11,0.6773929541135272,TRUE,1036.7903048710432
779,DK,2018-03-12,0.6733025206736115,TRUE,1027.757284716121
780,DK,2018-03-13,0.6763342402916668,TRUE,1033.7793025613064
781,DK,2018-03-14,0.6731371702430557,TRUE,1027.757284716121
782,DK,2018-03-15,0.6703039065486112,TRUE,1021.7352766687982
783,DK,2018-03-16,0.6667782600555558,TRUE,1007.6838966924697
784,DK,2018-03-17,0.663514152858797,TRUE,1000.6582109937444
785,DK,2018-03-18,0.661427857668982,TRUE,997.6472029164433
786,DK,2018-03-19,0.6599317962430561,TRUE,990.6215274524875
787,DK,2018-03-20,0.6667203697013894,TRUE,1007.6838966924697
788,DK,2018-03-21,0.693382093925926,TRUE,1062.8856988626358
789,DK,2018-03-22,0.6930036527013894,TRUE,1061.8820294479665
790,DK,2018-03-23,0.7009823125740741,TRUE,1088.9811114587646
791,DK,2018-03-24,0.696781396638889,TRUE,1070.9150514130306
792,DK,2018-03-25,0.6925495586388889,TRUE,1061.8820294479665
793,DK,2018-03-26,0.6877235921111112,TRUE,1053.8526810675394
794,DK,2018-03-27,0.6830996222013889,TRUE,1044.8196498097386
795,DK,2018-03-28,0.6808424294930554,TRUE,1041.808643679833
796,DK,2018-03-29,0.6769345650347225,TRUE,1036.7903048710432
797,DK,2018-03-30,0.6703904175162041,TRUE,1021.7352766687982
798,DK,2018-03-31,0.6658278196435187,TRUE,1005.676559378393
799,DK,2018-04-01,0.662173941,TRUE,998.6508709127083
800,DK,2018-04-02,0.6611502672245368,TRUE,997.6472029164433
801,DK,2018-04-03,0.6614777224490739,TRUE,998.6508709127083
802,DK,2018-04-04,0.6606459543125002,TRUE,993.6325338003226
803,DK,2018-04-05,0.6577825947152777,TRUE,988.6141866394319
804,DK,2018-04-06,0.655916294673611,TRUE,985.6031748899259
805,DK,2018-04-07,0.6523550051898148,TRUE,979.581157930661
806,DK,2018-04-08,0.6506707558541666,TRUE,977.5738166016527
807,DK,2018-04-09,0.6515294332685185,TRUE,977.5738166016527
808,DK,2018-04-10,0.6499991640133334,TRUE,977.5738166016527
809,DK,2018-04-11,0.6393924048055556,TRUE,958.5040720566176
810,DK,2018-04-12,0.6381480277430558,TRUE,957.50040330505
811,DK,2018-04-13,0.6329097473472223,TRUE,947.4637236371636
812,DK,2018-04-14,0.6281103360277782,TRUE,935.4197045949404
813,DK,2018-04-15,0.6288230188078704,TRUE,940.438039095694
814,DK,2018-04-16,0.6751005443240742,TRUE,1029.7646218851442
815,DK,2018-04-17,0.6759444098333334,TRUE,1030.768289664411
816,DK,2018-04-18,0.6673720345138889,TRUE,1008.6875692028552
817,DK,2018-04-19,0.665194094349537,TRUE,1003.669221543707
818,DK,2018-04-20,0.6614901148796299,TRUE,998.6508709127083
819,DK,2018-04-21,0.657574578916667,TRUE,987.6105208271183
820,DK,2018-04-22,0.6550152469490746,TRUE,985.6031748899259
821,DK,2018-04-23,0.6518387719398154,TRUE,978.5774878975935
822,DK,2018-04-24,0.6496945863958337,TRUE,977.5738166016527
